Lokacija,lang,long,atd
"ZGORNJE HOČE 43C, 2311 HOČE",46.4880407,15.6223642,0.0
"PLETERJE 54, 2324 LOVRENC NA DRAVSKEM POLJU",46.381498449999995,15.745197649999998,0.0
"RAPOČEVA ULICA 9, 2000 MARIBOR",46.5427631,15.643554750000003,0.0
"PŠEVSKA CESTA 10, 4000 KRANJ",46.23188145,14.338823802247491,0.0
"CELJSKA CESTA 7, 3250 ROGAŠKA SLATINA",46.23897485,15.633273210646465,0.0
"GORIŠKA CESTA 29A, 5270 AJDOVŠČINA",45.886720350000004,13.897931485894556,0.0
"MLADINSKA ULICA 9, 9250 GORNJA RADGONA",46.6779343,15.9944476,0.0
"GOTOVLJE 73, 3310 ŽALEC",46.2694222,15.1417894,0.0
"ŠMARJEŠKE TOPLICE 141, 8220 ŠMARJEŠKE TOPLICE",45.8692778,15.2484424,0.0
"LJUBLJANSKA CESTA 16, 2327 RAČE",46.4535774,15.6744159,0.0
"VOJKOV DREVORED 2, 6250 ILIRSKA BISTRICA",45.56654945,14.242332383123642,0.0
"KODRETI 15, 6222 ŠTANJEL",45.81483685,13.889746921497464,0.0
"CESTA BORISA KIDRIČA 26C, 4270 JESENICE",46.42742005,14.08397958886549,0.0
"ULICA ZVONIMIRA MILOŠA 16, 6310 IZOLA - ISOLA",45.5304758,13.6623739,0.0
"LJUBLJANSKA CESTA 1Z, 4260 BLED",46.36749045,14.1104304,0.0
"IDRIJSKA CESTA 34, 1360 VRHNIKA",45.9653059,14.285541,0.0
"OB GROSUPELJŠČICI 5, 1290 GROSUPLJE",45.9677166,14.6600951,0.0
"PODPULFRCA 8, 4220 ŠKOFJA LOKA",46.1554143,14.2958341,0.0
"ZVODNO 24, 3000 CELJE",46.2155561,15.2822932,0.0
"ŠKRJANČEVO 1, 1235 RADOMLJE",46.17070285,14.609899879624027,0.0
"TAVČARJEVA ULICA 31, 4000 KRANJ",46.23948385,14.35697295,0.0
"NAD PRISTAVO 10, 2000 MARIBOR",46.56317175,15.667353318539757,0.0
"STOŽENSKA ULICA 8, 1000 LJUBLJANA",46.0845734,14.514713049999997,0.0
"ULICA IVANA REGENTA 37, 9000 MURSKA SOBOTA",46.65106255,16.164136110796022,0.0
"OBALA 142, 6320 PORTOROŽ - PORTOROSE",45.5017396,13.60482407346858,0.0
"MASLJEVA ULICA 11, 1230 DOMŽALE",46.1427786,14.5939466,0.0
"DEVINSKA ULICA 1A, 1000 LJUBLJANA",46.0407556,14.4992077,0.0
"LOKEV 164, 6219 LOKEV",45.660432150000005,13.931206337357708,0.0
"NOVI TRG 5, 8000 NOVO MESTO",45.804369,15.1633037,0.0
"DROFENIKOVA ULICA 8, 3230 ŠENTJUR",46.2146755,15.3917022,0.0
"KAČIČE-PARED 29, 6215 DIVAČA",45.6506833,13.9688894,0.0
"KUZMA 60L, 9263 KUZMA",46.83592015,16.077167218375344,0.0
"PARTIZANSKA CESTA 130, 6210 SEŽANA",45.70491935,13.845603150000004,0.0
"LEPODVORSKA ULICA 22, 1000 LJUBLJANA",46.0633992,14.4986567,0.0
"ZMINEC 32, 4220 ŠKOFJA LOKA",46.1471041,14.2794371,0.0
"KLJUČAROVCI PRI LJUTOMERU 17, 9242 KRIŽEVCI PRI LJUTOMERU",46.55045,16.137660699999998,0.0
"OB RADOLJNI 47, 2344 LOVRENC NA POHORJU",46.5325258,15.3850232,0.0
"ZDRAVILIŠKA CESTA 6, 3270 LAŠKO",46.1619954,15.2323294,0.0
"VOGRSKO 97, 5293 VOLČJA DRAGA",45.9176295,13.6923747,0.0
"HRASTJE 52B, 2341 LIMBUŠ",46.5489817,15.5858054,0.0
"TRG KOMANDANTA STANETA 6, 1000 LJUBLJANA",46.0757117,14.4811589,0.0
"SINJA GORICA 34, 1380 CERKNICA",45.78900875,14.363716920085686,0.0
"CESTA PROLETARSKIH BRIGAD 61A, 2000 MARIBOR",46.5429838,15.6320553,0.0
"BETANJA 2, 6215 DIVAČA",45.6670112,13.9936934,0.0
"ZIDANŠKOVA ULICA 17, 2314 ZGORNJA POLSKAVA",46.4244288,15.6100763,0.0
"BELOKRANJSKA ULICA 4, 2000 MARIBOR",46.543947,15.6518322,0.0
"BAKOVSKA ULICA 53, 9000 MURSKA SOBOTA",46.63593935,16.165925608720748,0.0
"TRG SVOBODE 1, 4264 BOHINJSKA BISTRICA",46.2719872,13.9538364,0.0
"ŠOLSKA POT 1, 1370 LOGATEC",45.9167188,14.2298662,0.0
"CESTA 1. MAJA 34, 1430 HRASTNIK",46.1245092,15.0934472,0.0
"UKMARJEV TRG 8, 6000 KOPER - CAPODISTRIA",45.5486058,13.7247479,0.0
"LEVSTIKOV TRG 1, 1000 LJUBLJANA",46.046518,14.5068399,0.0
"GORIŠKA CESTA 4, 5222 KOBARID",46.24488715,13.578385799541689,0.0
"LEVIČNIKOVA CESTA 2, 8310 ŠENTJERNEJ",45.847885250000004,15.338796496972655,0.0
"BREŠKA CESTA 14, 3313 POLZELA",46.2729944,15.089049,0.0
"MARIBORSKA CESTA 8A, 3000 CELJE",46.2332868,15.2689852,0.0
"ULICA ŠTEFANA KOVAČA 32, 9233 ODRANCI",46.5845202,16.2771582,0.0
"LIVARSKA ULICA 14, 2366 MUTA",46.6110237,15.1690373,0.0
"ŠMARSKA CESTA 15, 2380 SLOVENJ GRADEC",46.4988431,15.0808365,0.0
"LJUBLJANSKA CESTA 21C, 1241 KAMNIK",46.2127553,14.6007804,0.0
"ROVTE 29, 1373 ROVTE",45.977973,14.1591921,0.0
"PTUJSKA CESTA 8C, 2270 ORMOŽ",46.4073228,16.1501777,0.0
"MIKLAVŠKA CESTA 82, 2311 HOČE",46.501896099999996,15.65500773366325,0.0
"BORŠTNIKOVA ULICA 95, 2000 MARIBOR",46.5347114,15.6292769,0.0
"GORENJSKA CESTA 27, 4240 RADOVLJICA",46.34492285,14.171207207377343,0.0
"ŽUPEČJA VAS 57A, 2324 LOVRENC NA DRAVSKEM POLJU",46.3746363,15.7730965,0.0
"CESTA LJUBLJANSKE BRIGADE 23, 1000 LJUBLJANA",46.0783307,14.488408,0.0
"VOJKOVA CESTA 71A, 1000 LJUBLJANA",46.0642507,14.513004,0.0
"INDUSTRIJSKA CESTA 4A, 6310 IZOLA - ISOLA",45.537303550000004,13.669206255929454,0.0
"ULICA STANETA ŽAGARJA 2B, 4240 RADOVLJICA",46.3480843,14.16987856084528,0.0
"CESTA NA POLJE 24, 2317 OPLOTNICA",46.3838571,15.441635404485293,0.0
"KRANJČEVA ULICA 22, 9220 LENDAVA - LENDVA",46.5619875,16.455537937254277,0.0
"MALO HUDO 4A, 1295 IVANČNA GORICA",45.9385635,14.7820779,0.0
"CESTA K TAMU 24, 2000 MARIBOR",46.527024,15.6628137,0.0
"CESTA 25. JUNIJA 1A, 5000 NOVA GORICA",45.9539958,13.654761876904722,0.0
"DRAGATUŠ 22, 8343 DRAGATUŠ",45.520556,15.177825614345739,0.0
"ROZMANOVA ULICA 24B, 6250 ILIRSKA BISTRICA",45.561118449999995,14.248202069300698,0.0
"GOTSKA ULICA 11, 1000 LJUBLJANA",46.0765689,14.479119716884531,0.0
"LITOSTROJSKA CESTA 48, 1000 LJUBLJANA",46.0804879,14.49288908747803,0.0
"CESTA KRŠKIH ŽRTEV 15, 8270 KRŠKO",45.9667993,15.485265043218623,0.0
"STARA FUŽINA 221, 4265 BOHINJSKO JEZERO",46.2967568,13.86697370839434,0.0
"CELJSKA CESTA 53, 3212 VOJNIK",46.281232700000004,15.304870149607993,0.0
"RETEČE 46, 4220 ŠKOFJA LOKA",46.1599653,14.3675327,0.0
"GLOBOKA 43B, 9240 LJUTOMER",46.51280775,16.244508437441155,0.0
"ČEŠMINOVA ULICA 1, 1230 DOMŽALE",46.1464998,14.599506335783836,0.0
"PLESE 2, 9000 MURSKA SOBOTA",46.65845830000001,16.175048579212064,0.0
"DOLENJE KAMENCE 39A, 8000 NOVO MESTO",45.8276649,15.1509941,0.0
"CERKOVA ULICA 9, 1000 LJUBLJANA",46.0701036,14.5196415,0.0
"NA VASI 38, 5281 SPODNJA IDRIJA",46.0316712,14.0248921,0.0
"FINŽGARJEVA ULICA 8, 1000 LJUBLJANA",46.0438421,14.496825148599733,0.0
"CESTA PRVIH BORCEV 41, 8250 BREŽICE",45.9027975,15.5925645,0.0
"PODLIPA 44, 1360 VRHNIKA",46.005928,14.2229242,0.0
"REŠKA CESTA 18A, 6258 PRESTRANEK",45.7338655,14.1863402,0.0
"ŠKALE 54, 3320 VELENJE",46.3934977,15.1084114,0.0
"BEŽIGRAJSKA CESTA 4A, 3000 CELJE",46.2404756,15.2770168,0.0
"ZABRDJE 42, 8233 MIRNA",45.94346215,15.065855911195868,0.0
"BELOKRANJSKA CESTA 3, 8000 NOVO MESTO",45.7977722,15.181236934996644,0.0
"TEHARSKA CESTA 34, 3000 CELJE",46.2311151,15.275910510478742,0.0
"VODNIKOVA ULICA 3A, 1230 DOMŽALE",46.1370923,14.5979506,0.0
"BOBEK 1, 1270 LITIJA",46.0613764,14.8283757,0.0
"MLEŠČEVO 1A, 1295 IVANČNA GORICA",45.931804,14.8014479,0.0
"ULICA PADLIH BORCEV 1, 5220 TOLMIN",46.1823619,13.7318407,0.0
"ZGORNJA SVEČA 17B, 2289 STOPERCE",46.31024135,15.71999621501665,0.0
"PRISTAVA 55, 2393 ČRNA NA KOROŠKEM",46.4675891,14.8407838,0.0
"ULICA RADA PUŠENJAKA 1, 9240 LJUTOMER",46.52508915,16.189830403983052,0.0
"LAVRIČEV TRG 6, 5270 AJDOVŠČINA",45.8888516,13.9049472,0.0
"MAJER 18A, 8340 ČRNOMELJ",45.5695021,15.197537153303305,0.0
"GLAVNA ULICA 17, 9220 LENDAVA - LENDVA",46.5647801,16.452402534986476,0.0
"LESKOŠKOVA CESTA 10, 1000 LJUBLJANA",46.0670246,14.5517131,0.0
"ORMOŠKA CESTA 24, 2250 PTUJ",46.41586959999999,15.879284409425454,0.0
"GORENJSKA CESTA 7, 1310 RIBNICA",45.7469827,14.7188821,0.0
"VESLAŠKA PROMENADA 14, 4260 BLED",46.3697092,14.105382767329179,0.0
"ŽALE 10A, 1241 KAMNIK",46.2290712,14.5990491,0.0
"GERŠAKOVA ULICA 31, 2000 MARIBOR",46.550935949999996,15.658337200962475,0.0
"ZAPLANA 112, 1360 VRHNIKA",45.9724428,14.2315599,0.0
"CESTA LJUBLJANSKE BRIGADE 25, 1000 LJUBLJANA",46.0783307,14.488408,0.0
"LJUBLJANSKA CESTA 37, 3230 ŠENTJUR",46.215497799999994,15.383686753747252,0.0
"TRATA 35, 4220 ŠKOFJA LOKA",46.1736592,14.3426153,0.0
"BEBLERJEVA ULICA 28, 5271 VIPAVA",45.8485713,13.957946,0.0
"IVANA KAUČIČA CESTA 24, 9240 LJUTOMER",46.51533465,16.20247192110866,0.0
"PODGORSKA ULICA 11C, 1330 KOČEVJE",45.6359066,14.858239088190661,0.0
"ZAVRATEC 42, 8293 STUDENEC",45.9527945,15.3443652,0.0
"GRAMŠIJEV TRG 1, 6000 KOPER - CAPODISTRIA",45.5473057,13.7352226,0.0
"BEVKOVA ULICA 50, 6280 ANKARAN - ANCARANO",45.5822832,13.7322602,0.0
"KAJUHOVA CESTA 2A, 1230 DOMŽALE",46.1365397,14.5924803,0.0
"ŠOLSKA CESTA 15, 8280 BRESTANICA",45.999416,15.476322,0.0
"PTUJSKA CESTA 134, 2000 MARIBOR",46.5327174,15.6651789,0.0
"KREMBERK 36A, 2233 SV. ANA V SLOV. GORICAH",46.6478661,15.842496416071437,0.0
"TRG CELJSKIH KNEZOV 6, 3000 CELJE",46.22867545,15.261319490804599,0.0
"ŠALEK 89, 3320 VELENJE",46.3645513,15.127321024149651,0.0
"PILŠTANJ 20, 3261 LESIČNO",46.1010798,15.5244846,0.0
"BREZOVICA PRI MIRNI 32, 8233 MIRNA",45.9363645,15.0416278,0.0
"POT V DOLINO 5, 1261 LJUBLJANA - DOBRUNJE",46.0330798,14.5680285,0.0
"SREBRNIČEVA ULICA 10, 5210 DESKLE",46.0532432,13.614625,0.0
"NA LOGU 15, 6280 ANKARAN - ANCARANO",45.5690808,13.7674947,0.0
"PAKA PRI VELENJU 43, 3320 VELENJE",46.3746546,15.1441994,0.0
"ULICA MOŠE PIJADA 20, 2000 MARIBOR",46.5534885,15.6435482,0.0
"CESTA 13. JULIJA 65A, 1261 LJUBLJANA - DOBRUNJE",46.0349258,14.5969345,0.0
"KUNŠPERK 26, 3256 BISTRICA OB SOTLI",46.0595031,15.6852698,0.0
"ČERNELČEVA CESTA 10, 8250 BREŽICE",45.90778305,15.59563954549586,0.0
"DANE PRI DIVAČI 9, 6215 DIVAČA",45.6507007,13.9839672,0.0
"LOŠKA CESTA 13, 1358 LOG PRI BREZOVICI",46.0072433,14.356988,0.0
"ILIJEVA ULICA 3, 2000 MARIBOR",46.54552235,15.653714944672695,0.0
"IDRIJSKA CESTA 8, 5270 AJDOVŠČINA",45.88712875,13.913313507809118,0.0
"LAVRIČEVA CESTA 1, 5270 AJDOVŠČINA",45.8928178,13.907047706835149,0.0
"BEVKOVA ULICA 31, 3000 CELJE",46.2521532,15.2569834,0.0
"PLINARNIŠKA ULICA 9, 2000 MARIBOR",46.5592508,15.657111445429617,0.0
"SPODNJI BRNIK 81, 4207 CERKLJE NA GORENJSKEM",46.2273273,14.4873236,0.0
"ROJČEVA ULICA 16, 1000 LJUBLJANA",46.0568536,14.5333456,0.0
"SELA 5, 1337 OSILNICA",45.5305729,14.6916035,0.0
"ŠMARTNO PRI SLOVENJ GRADCU 69, 2383 ŠMARTNO PRI SLOVENJ GRADCU",46.493393499999996,15.107580254983384,0.0
"VALVAZORJEVA ULICA 4, 1234 MENGEŠ",46.1696266,14.575331,0.0
"LAHOVA ULICA 42, 2000 MARIBOR",46.5276703,15.6599648,0.0
"PREŠERNOVA CESTA 13, 4260 BLED",46.369690250000005,14.111190544043666,0.0
"POT V HRASTOVEC 19, 1231 LJUBLJANA - ČRNUČE",46.1086631,14.5343229,0.0
"BREZJE PRI GROSUPLJEM 79, 1290 GROSUPLJE",45.9559701,14.6477289,0.0
"BORAČEVA 3, 9252 RADENCI",46.6346367,16.010083186943866,0.0
"GOMILSKO 4, 3303 GOMILSKO",46.2463273,15.049012022362383,0.0
"GORIČICA PRI IHANU 12A, 1230 DOMŽALE",46.12268285,14.627992307825922,0.0
"KOLODVORSKA CESTA 21, 6230 POSTOJNA",45.775475650000004,14.218983786280845,0.0
"CESTA PREKOMORSKIH BRIGAD 70, 5290 ŠEMPETER PRI GORICI",45.9319209,13.638274212011748,0.0
"SAJOVČEVO NASELJE 65B, 4208 ŠENČUR",46.2517595,14.4237486,0.0
"CESTA ZMAGE 7, 1410 ZAGORJE OB SAVI",46.13316055,14.996508924655963,0.0
"BAZOVIŠKA ULICA 17, 5000 NOVA GORICA",45.95645835,13.639223674996284,0.0
"VELIKE BRUSNICE 101, 8321 BRUSNICE",45.811758600000005,15.256783041070271,0.0
"KIDRIČEVA ULICA 56A, 3250 ROGAŠKA SLATINA",46.22462125,15.641758034553941,0.0
"PERUZZIJEVA ULICA 63, 1000 LJUBLJANA",46.0248881,14.5269033,0.0
"CESTA NA BUKOVEC 70, 2313 FRAM",46.4521026,15.6319037,0.0
"BEDRIH 38A, 4226 ŽIRI",46.0559113,14.1168234,0.0
"BIZOVIŠKA CESTA 51, 1261 LJUBLJANA - DOBRUNJE",46.0377668,14.5725065,0.0
"CELJSKA CESTA 7, 3310 ŽALEC",46.2509464,15.1713901,0.0
"CESTA XIV. DIVIZIJE 30A, 2000 MARIBOR",46.5515401,15.6628075,0.0
"GOMILSKO 17, 3303 GOMILSKO",46.246834750000005,15.04695075185517,0.0
"OBRTNA CONA 15, 8333 SEMIČ",45.65668915,15.193567585845756,0.0
"SETNICA - DEL 5, 1355 POLHOV GRADEC",46.0714806,14.3275733,0.0
"PODGORCI 14, 2273 PODGORCI",46.4257638,16.058900053048653,0.0
"ŽIROVŠE 11, 1225 LUKOVICA",46.1649282,14.770410294750143,0.0
"DUNAJSKA CESTA 238, 1000 LJUBLJANA",46.0939753,14.515678691466565,0.0
"PRIMIČEVA ULICA 46, 1291 ŠKOFLJICA",45.9821946,14.5818614,0.0
"PREDJAMSKA CESTA 12, 1000 LJUBLJANA",46.0458317,14.47637464291553,0.0
"ULICA XXX. DIVIZIJE 23, 5000 NOVA GORICA",45.964366999999996,13.645585200067561,0.0
"LJUBLJANSKA CESTA 31A, 4000 KRANJ",46.22309315,14.358569956047381,0.0
"SPODNJA POLSKAVA 278, 2331 PRAGERSKO",46.4014521,15.6539332,0.0
"ULICA XIV. DIVIZIJE 2, 3000 CELJE",46.2284729,15.2674237,0.0
"POLJANE NAD ŠKOFJO LOKO 82, 4223 POLJANE NAD ŠKOFJO LOKO",46.12117805,14.185529207996488,0.0
"ŠENTLOVRENC 13, 8212 VELIKA LOKA",45.9326806,14.9510968,0.0
"LEGEN 102A, 2380 SLOVENJ GRADEC",46.5047965,15.099299479833467,0.0
"TRZINSKA CESTA 3, 1234 MENGEŠ",46.1491532,14.5620255,0.0
"KOSOVELOVA ULICA 4, 3000 CELJE",46.2332637,15.26510360443038,0.0
"STROČJA VAS 13, 9240 LJUTOMER",46.51294405,16.21764404673292,0.0
"POTRČEVA CESTA 33, 2250 PTUJ",46.4255728,15.8780854,0.0
"CESTA MED VINOGRADI 34, 6000 KOPER - CAPODISTRIA",45.544222,13.7716371,0.0
"OLDHAMSKA CESTA 12, 4000 KRANJ",46.2480283,14.360157760726604,0.0
"ŠPINDLERJEVA ULICA 3, 2250 PTUJ",46.4268648,15.8919474,0.0
"PREŠERNOVA ULICA 36, 9240 LJUTOMER",46.5236812,16.19466175081472,0.0
"KAMNJE 7A, 8232 ŠENTRUPERT",45.9844118,15.0934986,0.0
"TITOVA CESTA 12, 6230 POSTOJNA",45.771065899999996,14.201058502081544,0.0
"OB RIBNIKU 1, 2000 MARIBOR",46.53895985,15.604499550019874,0.0
"RIMSKA CESTA 64, 3311 ŠEMPETER V SAVINJSKI DOLINI",46.257018450000004,15.121265900000001,0.0
"GORENJE PONIKVE 20, 8210 TREBNJE",45.8967775,15.04121312227955,0.0
"GORENJSKA CESTA 13, 1215 MEDVODE",46.146541549999995,14.410095796591772,0.0
"PRED BREGOM 23, 9220 LENDAVA - LENDVA",46.52831545,16.520563449999997,0.0
"ČOPOVA ULICA 6, 2310 SLOVENSKA BISTRICA",46.3916708,15.5708499,0.0
"TRG LJUDSKE PRAVICE 15, 9220 LENDAVA - LENDVA",46.5613984,16.45274636219684,0.0
"KOT PRI PREVALJAH 11, 2391 PREVALJE",46.5174637,14.9227059,0.0
"ROVTE 9, 1373 ROVTE",45.9736228,14.1672072,0.0
"VEŠČICA 54, 9000 MURSKA SOBOTA",46.670303950000005,16.132286746054035,0.0
"POLJČE 4B, 4275 BEGUNJE NA GORENJSKEM",46.3751643,14.2039596,0.0
"DRENOV GRIČ 144, 1360 VRHNIKA",45.9941226,14.3287943,0.0
"SELO PRI IHANU 34A, 1230 DOMŽALE",46.1149534,14.6227982,0.0
"TABORSKA CESTA 32, 1290 GROSUPLJE",45.9557107,14.6531651,0.0
"ULICA TALCEV 4C, 1410 ZAGORJE OB SAVI",46.1332008,14.9972385,0.0
"DUNAJSKA CESTA 106, 1000 LJUBLJANA",46.074360999999996,14.512258197776987,0.0
"EINSPIELERJEVA ULICA 31, 2000 MARIBOR",46.562472650000004,15.665129774127426,0.0
"TURŠIČEVA ULICA 8, 1380 CERKNICA",45.7944586,14.3579701,0.0
"DORFARJE 1, 4209 ŽABNICA",46.19201355,14.324753767617022,0.0
"MARKIŠAVCI 44, 9000 MURSKA SOBOTA",46.683647300000004,16.162954333388583,0.0
"OSREDEK 15A, 3230 ŠENTJUR",46.194083,15.39517,0.0
"ULICA KOZJANSKIH BORCEV 18, 8250 BREŽICE",45.9142039,15.5933642,0.0
"PARTIZANSKA CESTA 52A, 3320 VELENJE",46.3587775,15.1078,0.0
"LAZNICA 18, 5282 CERKNO",46.1500452,13.9791211,0.0
"PETROVČE 32, 3301 PETROVČE",46.2557346,15.195171161645543,0.0
"GROBELNO - DEL 1A, 3231 GROBELNO",46.2121614,15.4414068,0.0
"LESKOŠKOVA CESTA 4, 1000 LJUBLJANA",46.065565750000005,14.554105209272034,0.0
"KAL 56, 6257 PIVKA",45.6693619,14.1658431,0.0
"NEMČAVCI 70, 9000 MURSKA SOBOTA",46.672853450000005,16.182566200000004,0.0
"STRUŽEVO 9, 4000 KRANJ",46.25191005,14.337235866798501,0.0
"KONJIŠKA VAS 53, 3210 SLOVENSKE KONJICE",46.3244723,15.4492102,0.0
"ROŠNJA 66, 2205 STARŠE",46.4733439,15.7520402,0.0
"MALA STARA VAS 14B, 1290 GROSUPLJE",45.9758862,14.6725044,0.0
"SPODNJE GORČE 3, 3314 BRASLOVČE",46.2791176,15.0363932,0.0
"CESTA BRATOV STRAŽIŠARJEV 34, 4270 JESENICE",46.43173435,14.07226290200856,0.0
"KAMNOGORIŠKA CESTA 31, 1000 LJUBLJANA",46.0775977,14.4681668,0.0
"TREMERJE 2, 3000 CELJE",46.1985618,15.2346673,0.0
"PREŠERNOVA CESTA 1Z, 9250 GORNJA RADGONA",46.6736036,15.99192,0.0
"LOBETOVA ULICA 25, 8000 NOVO MESTO",45.8011052,15.18439087394318,0.0
"MOTNICA 6, 1236 TRZIN",46.118094,14.5483432,0.0
"OB SUHODOLNICI 11, 2380 SLOVENJ GRADEC",46.503035100000005,15.073758807193556,0.0
"CVETKOVCI 99, 2273 PODGORCI",46.4291326,16.0651841,0.0
"TEŠANOVCI 13A, 9226 MORAVSKE TOPLICE",46.6799821,16.2464576,0.0
"ZAMOSTEC 67A, 1317 SODRAŽICA",45.7584261,14.6485945,0.0
"JELOVEC PRI MAKOLAH 35, 2321 MAKOLE",46.307809,15.6729251,0.0
"IHOVA 13, 2234 BENEDIKT",46.6345563,15.9084122,0.0
"MELINCI 130, 9231 BELTINCI",46.5706706,16.233913097807374,0.0
"BRDINJE 57, 2390 RAVNE NA KOROŠKEM",46.5443612,14.9848915,0.0
"IPAVČEVA ULICA 23, 3000 CELJE",46.2384379,15.2572573,0.0
"LINHARTOVA ULICA 6, 3000 CELJE",46.229886,15.2641374,0.0
"MOŠNJE 17A, 4240 RADOVLJICA",46.3307153,14.2102334,0.0
"CESTE 10, 3252 ROGATEC",46.22393925,15.702175457958994,0.0
"TRG BORCEV NOB 17, 1431 DOL PRI HRASTNIKU",46.1417537,15.1153117,0.0
"PILONOVA ULICA 8, 1000 LJUBLJANA",46.08248105,14.459043330389523,0.0
"OBALA 55, 6320 PORTOROŽ - PORTOROSE",45.5132499,13.5950526,0.0
"ROGAŠKA CESTA 13, 2250 PTUJ",46.4107573,15.8556925,0.0
"MESTINJE 43, 3241 PODPLAT",46.2444945,15.5737251,0.0
"OBRTNA CONA UGAR 11, 1310 RIBNICA",45.7359476,14.7299557,0.0
"BOŠTJANOVA ULICA 30, 4248 LESCE",46.35229085,14.158094831369649,0.0
"ČREŠNJEVEC 107, 2310 SLOVENSKA BISTRICA",46.3708312,15.6222146,0.0
"CESTA GORIŠKE FRONTE 25, 5290 ŠEMPETER PRI GORICI",45.928069199999996,13.64256134565261,0.0
"TRŽIŠČE 24, 8295 TRŽIŠČE",46.2266335,15.6644986,0.0
"KOCLJEVA ULICA 16V, 9000 MURSKA SOBOTA",46.659316849999996,16.16312872702361,0.0
"ROZMANOVA ULICA 6, 1000 LJUBLJANA",46.0528169,14.5166307,0.0
"PALČJE 26, 6257 PIVKA",45.6758057,14.2587868,0.0
"BABINSKA CESTA 6A, 9240 LJUTOMER",46.52949,16.1898339,0.0
"PODVINCI 121C, 2250 PTUJ",46.4299712,15.893506,0.0
"KANIŽARICA 44, 8340 ČRNOMELJ",45.555301,15.1737923,0.0
"MEDNARODNI PREHOD 4A, 5290 ŠEMPETER PRI GORICI",45.9192847,13.62770999740717,0.0
"MARKIŠAVSKA ULICA 11, 9000 MURSKA SOBOTA",46.6688598,16.173273299999998,0.0
"ZGORNJE JABLANE 36, 2326 CIRKOVCE",46.3982379,15.7132203,0.0
"UKOVA 13, 4270 JESENICE",46.438063650000004,14.062850500000003,0.0
"CIRIL-METODOVA ULICA 13, 2000 MARIBOR",46.55829885,15.626431991901388,0.0
"ZAVRH PRI GALICIJI 19A, 3310 ŽALEC",46.310296300000005,15.21707259512958,0.0
"BREZNI VRH 44, 2363 PODVELKA",46.623266,15.329141,0.0
"MURETINCI 46B, 2272 GORIŠNICA",46.383595549999995,15.99809894941091,0.0
"KOPRSKA ULICA 72, 1000 LJUBLJANA",46.0370077,14.4822214,0.0
"DOLENJI LAZI 26, 1310 RIBNICA",45.7546037,14.7180674,0.0
"LITIJSKA CESTA 121, 1000 LJUBLJANA",46.0373311,14.6280511,0.0
"CESTA V ZGORNJI LOG 1, 1000 LJUBLJANA",46.0348381,14.4591989017588,0.0
"ŽETALE 84, 2287 ŽETALE",46.2771917,15.7983412,0.0
"LEVSTIKOV TRG 9, 1000 LJUBLJANA",46.0464683,14.5065402,0.0
"ZAGREBŠKA CESTA 103, 2000 MARIBOR",46.52355505,15.67161535,0.0
"LUČE 48A, 1290 GROSUPLJE",45.9196447,14.730566575913937,0.0
"LAČNA GORA 36, 2317 OPLOTNICA",46.39604775,15.4442907840657,0.0
"CESTA PROLETARSKIH BRIGAD 71, 2000 MARIBOR",46.543558,15.6293905,0.0
"LETALIŠKA CESTA 27, 1000 LJUBLJANA",46.0634787,14.5632434,0.0
"KUZMIČEVA ULICA 18, 2000 MARIBOR",46.5429389,15.6816923,0.0
"GOTOVELJSKA CESTA 18, 3310 ŽALEC",46.25481775,15.150929388606237,0.0
"RAZORI 2, 1356 DOBROVA",46.0512625,14.4353061,0.0
"KOLODVORSKA CESTA 59, 6257 PIVKA",45.66521645,14.18268335,0.0
"RAKA 1, 8274 RAKA",45.9118692,15.3946036,0.0
"GLAVARJEVA CESTA 70, 1218 KOMENDA",46.1978444,14.543427,0.0
"GOTOVLJE 71, 3310 ŽALEC",46.2694222,15.1417894,0.0
"CESTA 4. MAJA 17, 1380 CERKNICA",45.79127845,14.365790113574526,0.0
"POT NA BISTRIŠKO PLANINO 2, 4290 TRŽIČ",46.3600724,14.2941785,0.0
"CESTA POD RIFNIKOM 24, 3230 ŠENTJUR",46.2080601,15.399800193599525,0.0
"SELO 83, 5262 ČRNIČE",45.8881429,13.7895962,0.0
"DEČKOVA CESTA 39, 3000 CELJE",46.240468899999996,15.256653129623015,0.0
"ZMINEC 5, 4220 ŠKOFJA LOKA",46.1541968,14.290636701973138,0.0
"GLAVNA ULICA 7, 9220 LENDAVA - LENDVA",46.5754595,16.44683692871991,0.0
"VAŠKA POT 14, 1235 RADOMLJE",46.1717326,14.6001087,0.0
"KRŠKA VAS 31, 8262 KRŠKA VAS",45.8841967,14.7873489,0.0
"KARLOVŠKA CESTA 18, 1000 LJUBLJANA",46.0456999,14.5076618,0.0
"BUKOVŽLAK 7, 3221 TEHARJE",46.2395528,15.3229632,0.0
"SELO PRI ZAGORJU 3, 1410 ZAGORJE OB SAVI",46.1358922,15.0055248,0.0
"KIDRIČEVA ULICA 18B, 8340 ČRNOMELJ",45.5651919,15.189649,0.0
"STOBOVSKA CESTA 11A, 1230 DOMŽALE",46.137670299999996,14.585245991467445,0.0
"NOVOMEŠKA CESTA 10, 1330 KOČEVJE",45.6537442,14.8549584,0.0
"VZHODNA ULICA 7, 2000 MARIBOR",46.5433212,15.6826353,0.0
"KOČEVJE 11, 8340 ČRNOMELJ",45.566661249999996,15.180882554675424,0.0
