,DAT_ODDAJA,DAT_PREJEM_ZAV,DB_CLUSTER_LOCATION_ODDAJA,DB_CLUSTER_LOCATION_PREJEMA,IZVOR ODPADKA,NAZIV_ODPADKA_MERGED,NEVAREN,DB_CLUSTER_LOCATION_ODDAJA_X,DB_CLUSTER_LOCATION_ODDAJA_Y,DB_CLUSTER_LOCATION_PREJEMA_X,DB_CLUSTER_LOCATION_PREJEMA_Y,KOLIČINA ODPADKA v kg
113,01.03.19,01.03.19,-1,36,ZBIRANJE POSEBNO (po posebnih predpisih),Baterije,*,46.175859575000004,14.730566575913937,45.900931875,15.243178944149147,3930.0
114,01.03.19,01.03.19,-1,107,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.175859575000004,14.730566575913937,46.406168475,15.884481547879314,190.0
115,01.03.19,01.03.19,-1,246,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.175859575000004,14.730566575913937,46.120561800000004,14.54730536285018,75.0
116,01.03.19,01.03.19,19,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.54202995,15.873785075,46.175859575000004,14.730566575913937,11.0
117,01.03.19,01.03.19,109,-1,NASTAJANJE KOMUNALNIH ODPADKOV,Baterije,*,46.2399231,15.269552000000001,46.175859575000004,14.730566575913937,1200.0
118,01.03.19,01.03.19,110,-1,NASTAJANJE KOMUNALNIH ODPADKOV,Baterije,*,46.50214235,15.6531513,46.175859575000004,14.730566575913937,5163.0
119,01.03.19,01.03.19,111,-1,NASTAJANJE KOMUNALNIH ODPADKOV,Baterije,*,46.073720949999995,14.510799781359855,46.175859575000004,14.730566575913937,869.0
120,01.03.19,01.03.19,153,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,45.5925195,14.86265415,46.175859575000004,14.730566575913937,172.0
121,01.03.19,01.03.19,164,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.5415652,14.965425359245865,46.175859575000004,14.730566575913937,7200.0
122,01.03.19,01.03.19,172,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.2238759,14.3792015,46.175859575000004,14.730566575913937,3400.0
123,01.03.19,01.03.19,291,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.5589415,15.6353849,46.175859575000004,14.730566575913937,37.9
124,01.03.19,01.03.19,315,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.2812256,15.342921656299517,46.175859575000004,14.730566575913937,29.2
125,01.03.19,01.03.19,316,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.235290649999996,15.267443686439986,46.175859575000004,14.730566575913937,15.4
126,01.03.21,01.03.21,-1,-1,NASTAJANJE KOMUNALNIH ODPADKOV,Baterije,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,2910.0
127,01.03.21,01.03.21,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,14313.0
128,01.03.21,01.03.21,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,3310.6
129,01.03.21,01.03.21,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,1520.75
130,01.03.21,01.03.21,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,20472.0
