,Lokacija,lat,lon
18527,"POLJE 6, 5290 ŠEMPETER PRI GORICI",45.9208632,13.63145144662969
18528,"BREZINA 19B, 8250 BREŽICE",45.9274926,15.595656
18529,"GOSPOSVETSKA ULICA 10A, 4000 KRANJ",46.246807,14.3532619
18530,"MIHELIČEVA CESTA 24, 1000 LJUBLJANA",46.1044904,14.46771785
18531,"KAMENŠKOVA ULICA 16, 2000 MARIBOR",46.5532754,15.6149787
18532,"STARE ČRNUČE 4A, 1231 LJUBLJANA - ČRNUČE",46.1031213,14.5333871
18533,"GASILSKA CESTA 53, 4208 ŠENČUR",46.2406306,14.4192631
18534,"TRŽAŠKA CESTA 132, 1000 LJUBLJANA",46.038269,14.46779222086502
18535,"SOLČAVA 1, 3335 SOLČAVA",46.41919345,14.69453966745283
18536,"KAMENICE 16, 9233 ODRANCI",46.585271500000005,16.286945649999993
18537,"CVEN 3C, 9240 LJUTOMER",46.549527,16.211619217794187
18538,"VINCARJE 23, 4220 ŠKOFJA LOKA",46.1679102,14.2995474
18539,"SELO PRI VODICAH 26A, 1217 VODICE",46.16012945,14.51394664846888
18540,"ŠOLSKA ULICA 9, 4205 PREDDVOR",46.3040177,14.4209962
18541,"KRUPLIVNIK 33A, 9264 GRAD",46.775247750000005,16.079402317763154
18542,"LINHARTOVA ULICA 11, 8250 BREŽICE",45.9117477,15.5929849
18543,"DUNAJSKA CESTA 107, 1000 LJUBLJANA",46.0742702,14.5107928
18544,"VODOVODNA POT 13, 5000 NOVA GORICA",45.9551981,13.661505641174855
18545,"LIPA 78, 9231 BELTINCI",46.6036253,16.28278279624505
18546,"VIDEM 17, 1262 DOL PRI LJUBLJANI",46.0864201,14.633837120737908
18547,"NANOS 6, 5271 VIPAVA",45.8194609,14.0192976
18548,"PREŠERNOVA CESTA 45, 1230 DOMŽALE",46.1421698,14.5911988
18549,"ULICA HEROJA ZIDANŠKA 18, 2000 MARIBOR",46.5500919,15.637102547014134
18550,"ROŠPOH - DEL 79A, 2351 KAMNICA",46.5784651,15.611122
18551,"LAVA 2E, 3000 CELJE",46.2379081,15.251118
18552,"SOKOLSKA ULICA 58, 2000 MARIBOR",46.55897605,15.619944677806828
18553,"NEMČAVCI 43, 9221 MARTJANCI",46.686138,16.1846826
18554,"DOLNJA KOŠANA 63, 6256 KOŠANA",45.6646226,14.12639309067369
18555,"POT K SEJMIŠČU 30, 1231 LJUBLJANA - ČRNUČE",46.1023919,14.5395469
18556,"BREZNO 78, 2363 PODVELKA",46.5909348,15.3207744
18557,"ROGAŠKA CESTA 29, 3240 ŠMARJE PRI JELŠAH",46.2299752,15.521939993672564
18558,"SERMIN 72, 6000 KOPER - CAPODISTRIA",45.5490443,13.763253300000002
18559,"LJUBGOJNA 1B, 1354 HORJUL",46.02205815,14.289826467586195
18560,"STRŽOVO 54, 2392 MEŽICA",46.5219607,14.8450052
18561,"DUNAJSKA CESTA 229, 1000 LJUBLJANA",46.09257025,14.514468059996895
18562,"VODNIKOV TRG 5, 1000 LJUBLJANA",46.0512213,14.509557587153903
18563,"ZABREZNICA 53B, 4274 ŽIROVNICA",46.3972912,14.1474456
18564,"STJENKOVA ULICA 3, 6210 SEŽANA",45.7055243,13.868063200883505
18565,"SV. ANA V SLOV. GORICAH 16, 2233 SV. ANA V SLOV. GORICAH",46.6473688,15.843440161775078
18566,"KANDIJSKA CESTA 35, 8000 NOVO MESTO",45.80037345,15.174081543828024
18567,"SAVINJSKA CESTA 32, 3330 MOZIRJE",46.3390535,14.965208
18568,"KLEK 32, 1420 TRBOVLJE",46.1544212,15.0375605
18569,"CESTA V DEBRO 10, 3270 LAŠKO",46.1756034,15.2347293
18570,"POTRČEVA CESTA 33, 2250 PTUJ",46.4255728,15.8780854
18571,"MATJANOVA POT 23, 1000 LJUBLJANA",46.0629208,14.479305508946553
18572,"HRASTJE PRI MIRNI PEČI 12, 8216 MIRNA PEČ",45.881782,15.0987904
18573,"GRINTOVŠKA ULICA 35, 4000 KRANJ",46.2181425,14.37785998586066
18574,"LEŠNICA 15, 8222 OTOČEC",45.8313485,15.2076182
18575,"PODGORJE 26, 1241 KAMNIK",46.21009,14.5881627
18576,"PTUJSKA CESTA 74, 2331 PRAGERSKO",46.39459615,15.669760943331513
18577,"SOTESKA 41, 8351 STRAŽA PRI NOVEM MESTU",45.7788732,15.01987908752485
18578,"KARDELJEVA PLOŠČAD 16, 1000 LJUBLJANA",46.0754241,14.51878525820229
18579,"BRENGOVA 43A, 2236 CERKVENJAK",46.5650926,15.930185752122645
18580,"TRŽAŠKA CESTA 89, 2000 MARIBOR",46.5415231,15.6482616
18581,"ZADRUŽNI TRG 9, 2250 PTUJ",46.4160869,15.865464391309771
18582,"ŠOLSKA ULICA 5, 2380 SLOVENJ GRADEC",46.5098731,15.0775419
18583,"PRAPROTNA POLICA 32, 4207 CERKLJE NA GORENJSKEM",46.2540394,14.4522862
18584,"ULICA HEROJA STANETA 1, 3310 ŽALEC",46.2555765,15.160671
18585,"TUMOV DREVORED 17, 5220 TOLMIN",46.184664,13.7302365
18586,"MENCINGERJEVA ULICA 65, 1000 LJUBLJANA",46.04094945,14.487806985034844
18587,"ŽNIDARČIČEVA ULICA 31, 5290 ŠEMPETER PRI GORICI",45.9247366,13.630025299999996
18588,"AJŠEVICA 59, 5000 NOVA GORICA",45.9485324,13.69377
18589,"RIMSKA CESTA 58, 3311 ŠEMPETER V SAVINJSKI DOLINI",46.25681205,15.121838646148044
18590,"PODPEČ 46, 1352 PRESERJE",45.95993515,14.422422559733125
18591,"JARŠKA CESTA 10A, 1000 LJUBLJANA",46.0672748,14.5333995
18592,"ŽUPANČIČEVO SPREHAJALIŠČE 1, 8000 NOVO MESTO",45.802884,15.1639806
18593,"DOBRAVA 19A, 2270 ORMOŽ",46.4201884,16.1487652
18594,"ŠALARA 31D, 6000 KOPER - CAPODISTRIA",45.5262183,13.7237207
18595,"ZVEZNA ULICA 21, 9000 MURSKA SOBOTA",46.6143307,16.145661847824176
18596,"INDUSTRIJSKA CESTA 5, 2234 BENEDIKT",46.6093812,15.893923761538344
18597,"NOVA ULICA 5, 2327 RAČE",46.45389355,15.674175427636422
18598,"LAZE 18B, 4000 KRANJ",46.23145815,14.329807046990917
18599,"KRAŠKA CESTA 1, 6215 DIVAČA",45.6798993,13.970566
18600,"BISTRICA OB SOTLI 61, 3256 BISTRICA OB SOTLI",46.05569115,15.663219912185053
18601,"GAJI 37, 3000 CELJE",46.2427672,15.297059450195707
18602,"VOJKOVA ULICA 10, 5220 TOLMIN",46.1836599,13.7387793
18603,"BOHORIČEVA ULICA 36, 1000 LJUBLJANA",46.0548258,14.52478538106155
18604,"TOMAJ 122, 6221 DUTOVLJE",45.750544,13.857853
18605,"CESTA DOLOMITSKEGA ODREDA 12B, 1000 LJUBLJANA",46.0405932,14.463073
18606,"ULICA PADLIH BORCEV 1F, 5220 TOLMIN",46.1807903,13.7285375
18607,"BORŠTNIKOVA ULICA 65, 2000 MARIBOR",46.5359698,15.6268795
18608,"HRAŠE 16B, 4248 LESCE",46.3684898,14.1658043
18609,"KAVADARSKA CESTA 5, 1000 LJUBLJANA",46.07784995,14.47952213508445
18610,"PAVŠIČEVA ULICA 30, 1370 LOGATEC",45.9182531,14.2176728
18611,"WILSONOVA ULICA 18, 2000 MARIBOR",46.56152995,15.663789392720224
18612,"ULICA POHORSKEGA BATALJONA 1, 2317 OPLOTNICA",46.38718415,15.446270921109466
18613,"LUKEŽIČI 45, 5292 RENČE",45.88350675,13.683531182855702
18614,"MUZEJSKA POT 3, 1241 KAMNIK",46.2227065,14.6067604
18615,"DOLGA ULICA 30, 9226 MORAVSKE TOPLICE",46.68869945,16.223329602688516
18616,"OBALA 75A, 6320 PORTOROŽ - PORTOROSE",45.51017705,13.596620425830462
18617,"GREGORČIČEVA ULICA 19, 5294 DORNBERK",45.88716845,13.73704409873969
18618,"CESTA NA LENIVEC 29, 6210 SEŽANA",45.70835685,13.856600951674286
18619,"BIŠČE 42, 1230 DOMŽALE",46.1034975,14.611071
18620,"VIPAVSKA CESTA 2E, 5000 NOVA GORICA",45.9418778,13.6366985
18621,"LITIJSKA CESTA 53, 1000 LJUBLJANA",46.04795005,14.54712024330662
18622,"VOGRSKO 97, 5293 VOLČJA DRAGA",45.9176295,13.6923747
18623,"PODPEČ 32A, 1352 PRESERJE",45.9639109,14.4138549
18624,"CESTA DVEH CESARJEV 369, 1000 LJUBLJANA",46.0324193,14.500203
18625,"LJUTOMERSKA CESTA 9, 9252 RADENCI",46.64047065,16.04466275928302
18626,"CVETKOVA ULICA 10, 9000 MURSKA SOBOTA",46.6606496,16.1672355
18627,"ZASAVSKA CESTA 40B, 1231 LJUBLJANA - ČRNUČE",46.1042766,14.5447586
18628,"POTRČEVA CESTA 19A, 2250 PTUJ",46.4252206,15.875576118317966
18629,"KERNOVA CESTA 8, 1210 LJUBLJANA - ŠENTVID",46.1033958,14.4525653
18630,"TRPČANE 37A, 6250 ILIRSKA BISTRICA",45.5271926,14.3173784
18631,"MAŠERA-SPASIĆEVA ULICA 10, 1000 LJUBLJANA",46.07643375,14.507897077681264
18632,"LJUBLJANSKA CESTA 5, 4000 KRANJ",46.23856685,14.353816674463696
18633,"AŽBETOVA ULICA 4, 1000 LJUBLJANA",46.0509513,14.490523456285096
18634,"GRAJSKA CESTA 33, 5213 KANAL",46.084468,13.6376328
18635,"PRERADOVIČEVA ULICA 20D, 2000 MARIBOR",46.5507017,15.6385362
18636,"POTRČEVA ULICA 4, 1000 LJUBLJANA",46.055526,14.5258394
18637,"DUNAJSKA CESTA 117, 1000 LJUBLJANA",46.0756392,14.5113279
18638,"CESTA KRŠKIH ŽRTEV 135D, 8270 KRŠKO",45.9404637,15.4888729
18639,"TRNOVELJSKA CESTA 2B, 3000 CELJE",46.2524135,15.2925892
18640,"MARIBORSKA CESTA 55B, 2327 RAČE",46.45737505,15.673301350000004
18641,"ROGOZNIŠKA CESTA 38, 2250 PTUJ",46.4236011,15.8821576
18642,"PARTIZANSKA CESTA 2A, 1380 CERKNICA",45.793601800000005,14.3629681
18643,"AGROKOMBINATSKA CESTA 84, 1000 LJUBLJANA",46.0699675,14.6026686
18644,"GODOVIČ 35B, 5275 GODOVIČ",45.95779135,14.09331047792887
18645,"ZADOBROVA 57C, 3211 ŠKOFJA VAS",46.2642224,15.2832775
18646,"POKOPALIŠKA ULICA 34, 1000 LJUBLJANA",46.0669014,14.5271499
18647,"KOCLJEVA ULICA 2, 9000 MURSKA SOBOTA",46.6607421,16.1633012
18648,"LEVSTIKOVA ULICA 8, 1234 MENGEŠ",46.1709712,14.576122
18649,"SPODNJE ŠKOFIJE 207, 6281 ŠKOFIJE",45.5725916,13.7949382
18650,"BRNČIČEVA ULICA 11, 1231 LJUBLJANA - ČRNUČE",46.0984368,14.5420846
18651,"ŠMARTNO PRI SLOVENJ GRADCU 32, 2383 ŠMARTNO PRI SLOVENJ GRADCU",46.49313665,15.10514206537334
18652,"PUCONCI 237, 9201 PUCONCI",46.6994024,16.160936674917686
18653,"ULICA HEROJA NANDETA 3, 2000 MARIBOR",46.5314746,15.670846148654146
18654,"GALICIJA 23C, 3310 ŽALEC",46.2879572,15.195831422624432
18655,"ZGORNJE NEGONJE 35C, 3250 ROGAŠKA SLATINA",46.2581261,15.6219089
18656,"ZALOŠKA CESTA 69, 1000 LJUBLJANA",46.05670275,14.538415709201356
18657,"ČRTOMIROVA ULICA 12, 4260 BLED",46.3703866,14.112541173269296
18658,"DOLENJI BOŠTANJ 61, 8294 BOŠTANJ",46.012337900000006,15.290019518882067
18659,"MALTEŠKA CESTA 69, 3313 POLZELA",46.2841286,15.07107826468242
18660,"PRIMOŽ PRI ŠENTJURJU 47, 3230 ŠENTJUR",46.2352352,15.3968772
18661,"CELOVŠKA CESTA 4, 1000 LJUBLJANA",46.05731715,14.501169931525272
18662,"GOLNIK 167, 4204 GOLNIK",46.3230241,14.3289708
18663,"LAVA 7D, 3000 CELJE",46.2379081,15.251118
18664,"TIŠINSKA ULICA 29F, 9000 MURSKA SOBOTA",46.6546998,16.1518038
18665,"BLAGUŠ 27, 9244 SVETI JURIJ OB ŠČAVNICI",46.5675661,16.0120686
18666,"POD SMREKAMI 18, 3311 ŠEMPETER V SAVINJSKI DOLINI",46.2582786,15.1122568
18667,"RAKA 36, 8274 RAKA",45.92938465,15.380892623680651
18668,"INDUSTRIJSKA ULICA 2, 3215 LOČE",46.3034313,15.500575198041249
18669,"ROGOZNIŠKA CESTA 8, 2250 PTUJ",46.4236011,15.8821576
18670,"HLADILNIŠKA POT 37, 1000 LJUBLJANA",46.0623427,14.6097365
18671,"ULICA STANETA ROZMANA 5, 9000 MURSKA SOBOTA",46.66154405,16.166282288241778
18672,"PREČNA POT 4, 3312 PREBOLD",46.2351167,15.0910448
18673,"SPODNJI BRNIK 118, 4207 CERKLJE NA GORENJSKEM",46.2271457,14.4871839
18674,"ULICA KOROŠKEGA BATALJONA 20, 1231 LJUBLJANA - ČRNUČE",46.0973352,14.5235222
18675,"DORNAVSKA CESTA 6A, 2250 PTUJ",46.4253593,15.8948692
18676,"ULICA GRADNIKOVE BRIGADE 61, 5000 NOVA GORICA",45.96446725,13.647924357288094
18677,"DREJČETOVA POT 18A, 8000 NOVO MESTO",45.79574615,15.18720385
18678,"DOLENJI BOŠTANJ 60C, 8294 BOŠTANJ",46.0120989,15.288808252769028
18679,"POTOČNIKOVA ULICA 3, 1000 LJUBLJANA",46.0500273,14.52299295641592
18680,"KOLODVORSKA CESTA 11, 2270 ORMOŽ",46.4045851,16.1561195
18681,"FRANKOPANSKA ULICA 18A, 1000 LJUBLJANA",46.0618053,14.498995989727131
18682,"MARIBORSKA CESTA 57A, 2327 RAČE",46.4578621,15.67342165
18683,"ROBOVA CESTA 31A, 1360 VRHNIKA",45.9699906,14.2951845
18684,"BERIČEVO 46, 1262 DOL PRI LJUBLJANI",46.0883386,14.6158997
18685,"MARIJINA VAS 30A, 3273 JURKLOŠTER",46.0949142,15.3332755
18686,"SAVSKA LOKA 31, 4000 KRANJ",46.22103395,14.368413537106644
18687,"MODRIČ 3A, 3270 LAŠKO",46.1428062,15.2113087
18688,"ULICA OSVOBODILNE FRONTE 15, 6310 IZOLA - ISOLA",45.533275,13.6638978
18689,"CESTA 20. JULIJA 26, 1410 ZAGORJE OB SAVI",46.1313622,14.9946894
18690,"KRESNICE 16, 1281 KRESNICE",46.08420565,14.7388253
18691,"GRAČIŠČE 4A, 6272 GRAČIŠČE",45.5013238,13.873747872424245
18692,"PRI HRASTU 18, 5000 NOVA GORICA",45.9609187,13.65859308727986
18693,"CESTA 8. MAJA 2, 1358 LOG PRI BREZOVICI",46.0060808,14.3494587
18694,"IŽAKOVCI 39, 9231 BELTINCI",46.5872648,16.22053537046456
18695,"ZATOLMIN 1D, 5220 TOLMIN",46.1945346,13.7280346
18696,"GUBČEVA ULICA 6, 3000 CELJE",46.2293616,15.2661063
18697,"MIKLOŠIČEVA ULICA 12, 2250 PTUJ",46.42104305,15.872576058929504
18698,"ŠIPEK 3, 8343 DRAGATUŠ",45.5226303,15.1814219
18699,"CESTA 2. GRUPE ODREDOV 15, 1295 IVANČNA GORICA",45.9374457,14.804382795906776
18700,"MAROF 1, 9220 LENDAVA - LENDVA",46.55118765,16.411080950000002
18701,"SENOŽETI 53, 1262 DOL PRI LJUBLJANI",46.08997024999999,14.733416450000002
18702,"POD KLANCEM 1, 5220 TOLMIN",46.1817108,13.728412
18703,"SOTINA 2, 9262 ROGAŠOVCI",46.8214962,16.03189595943239
18704,"MALEŠEVA ULICA 32, 1000 LJUBLJANA",46.0668516,14.4726508
18705,"KOTNIKOVA ULICA 24, 1000 LJUBLJANA",46.0560799,14.5144424
18706,"ŠOLSKA ULICA 7, 8330 METLIKA",45.6548608,15.31357349436189
18707,"ULICA ANDREJA KUMARJA 7, 5000 NOVA GORICA",45.9364321,13.6709133
18708,"ŽIROVNICA 63, 4274 ŽIROVNICA",46.4031053,14.1369157
18709,"PREDJAMA 2, 6230 POSTOJNA",45.8150193,14.1281949
18710,"IGRIŠKA ULICA 32, 1235 RADOMLJE",46.1660222,14.5994435
18711,"MLADINSKA ULICA 3, 2367 VUZENICA",46.60019425,15.16529324900041
18712,"CELJSKA CESTA 49, 3212 VOJNIK",46.2812192,15.30284797837022
18713,"VELIKA BUČNA VAS 2, 8000 NOVO MESTO",45.8219191,15.1566182
18714,"GORIŠKA CESTA 38, 3320 VELENJE",46.3572211,15.1283755
18715,"HUDOURNIŠKA POT 3, 1000 LJUBLJANA",46.022063450000005,14.541776175067229
18716,"BISTRIČICA 3, 1242 STAHOVICA",46.26691355,14.59015335125154
18717,"DEKANI 34B, 6271 DEKANI",45.5347556,13.8154812
18718,"ROGAŠKA CESTA 48, 3240 ŠMARJE PRI JELŠAH",46.23172105,15.528555931420032
18719,"RAČJE SELO 24, 8210 TREBNJE",45.9216907,15.0038321
18720,"GASILSKA ULICA 14, 4000 KRANJ",46.232762,14.34412430537023
18721,"DRENOV GRIČ 5B, 1360 VRHNIKA",45.9941226,14.3287943
18722,"POD BELLEVUEJEM 30, 3250 ROGAŠKA SLATINA",46.2419614,15.6370928
18723,"POŠTNA ULICA 1, 1360 VRHNIKA",45.9639858,14.2944398
18724,"PTUJSKA CESTA 53, 2000 MARIBOR",46.5377646,15.656822450000003
18725,"DOBROVNIK 266J, 9223 DOBROVNIK - DOBRONAK",46.65154905,16.346752976212713
18726,"ERJAVČEVA CESTA 29, 1000 LJUBLJANA",46.05027335,14.4953336
18727,"CANKARJEVA ULICA 82, 4240 RADOVLJICA",46.3477834,14.16863
18728,"TRNOVSKI PRISTAN 4A, 1000 LJUBLJANA",46.04278705,14.50590657872997
18729,"NOVI TRG 32A, 1241 KAMNIK",46.2193095,14.6122214
18730,"CESTA IVA SLAVCA 1, 4000 KRANJ",46.2415423,14.35452944119325
18731,"ŠOLSKA ULICA 12, 2311 HOČE",46.4974131,15.643635301236614
18732,"GORIČE 33B, 4204 GOLNIK",46.3230241,14.3289708
18733,"JARŠKA CESTA 30, 1230 DOMŽALE",46.1512926,14.5911161
18734,"ISTRSKA CESTA 89B, 6000 KOPER - CAPODISTRIA",45.5374537,13.7405954
18735,"REMŠNIK 5, 2363 PODVELKA",46.6254131,15.2999399
18736,"CESTA NA RUPO 38, 4000 KRANJ",46.2623067,14.359775190122772
18737,"ZALOG PRI CERKLJAH 29, 4207 CERKLJE NA GORENJSKEM",46.2276121,14.5231185
18738,"DUNAJSKA CESTA 160, 1000 LJUBLJANA",46.08261445,14.514221435473823
18739,"ROBINDVOR 110, 2370 DRAVOGRAD",46.5943277,15.0240558
18740,"SENOVICA 24A, 3240 ŠMARJE PRI JELŠAH",46.2291308,15.4862303
18741,"CESTA V ZGORNJI LOG 18, 1000 LJUBLJANA",46.03344815,14.45887151408297
18742,"BLEKOVA VAS 32A, 1370 LOGATEC",45.9204882,14.2132249
18743,"ŠPIČNIK 31A, 2201 ZGORNJA KUNGOTA",46.6655809,15.568177875658389
18744,"BORŠTNIKOV TRG 2, 1000 LJUBLJANA",46.04808565,14.49884938572199
18745,"TRG SVOBODE 6, 2000 MARIBOR",46.5602003,15.6487853
18746,"OŽBALT 3, 2361 OŽBALT",46.583768250000006,15.391537973116298
18747,"RADNA 30, 8294 BOŠTANJ",46.0055947,15.292478887874095
18748,"ŠENTLENART 67, 2382 MISLINJA",46.4430014,15.1909332
18749,"GREGORČIČEVA ULICA 5A, 3000 CELJE",46.2316947,15.2625836
18750,"ZABRV 81, 1292 IG",45.9569701,14.529141
18751,"SPODNJI TRG 2, 4220 ŠKOFJA LOKA",46.1660214,14.3081642
18752,"VIR PRI STIČNI 104, 1295 IVANČNA GORICA",45.9486234,14.8178101
18753,"CESTA IX. KORPUSA 96, 5250 SOLKAN",45.9683177,13.6405442
18754,"ZABRV 79A, 1292 IG",45.9569701,14.529141
18755,"RAIČEVA ULICA 28, 1000 LJUBLJANA",46.08318845,14.531886209641105
18756,"ŠARANOVIČEVA CESTA 7A, 1230 DOMŽALE",46.14610485,14.606684505107529
18757,"TABORSKA CESTA 32, 1290 GROSUPLJE",45.9557107,14.6531651
18758,"VELIKA LOKA 1, 8212 VELIKA LOKA",45.9326806,14.9510968
18759,"SUHADOLE 32A, 1218 KOMENDA",46.1867223,14.547208
18760,"ZAGREBŠKA CESTA 84, 2000 MARIBOR",46.5282949,15.66718716197428
18761,"KRIŽEVCI PRI LJUTOMERU 50, 9242 KRIŽEVCI PRI LJUTOMERU",46.56912185,16.13445855614145
18762,"JAMA 11, 1234 MENGEŠ",46.1740404,14.5657025
18763,"ULICA 22.JUNIJA 95, 9220 LENDAVA - LENDVA",46.517585800000006,16.441395227409632
18764,"VELIKA LOKA 88, 1290 GROSUPLJE",45.9381562,14.7220008
18765,"ORMOŠKA CESTA 81A, 2250 PTUJ",46.412706,15.8956743
18766,"RAVNE 38D, 3325 ŠOŠTANJ",46.3979758,15.0613116
18767,"STANTETOVA ULICA 4, 3320 VELENJE",46.36062595,15.12276428846958
18768,"PERNICA 11, 2231 PERNICA",46.56981985,15.764741506686144
18769,"JAVORNIŠKA CESTA 15, 6257 PIVKA",45.6831816,14.1986665
18770,"CANKARJEVA ULICA 84, 5000 NOVA GORICA",45.96250645,13.64625131246584
18771,"ŠKALCE 73, 3210 SLOVENSKE KONJICE",46.3440613,15.4242497
18772,"TRUBARJEVA CESTA 7, 1000 LJUBLJANA",46.0520918,14.5074352
18773,"BERNEKERJEVA ULICA 14, 1000 LJUBLJANA",46.0603359,14.5274308475615
18774,"DRAGA 1, 1292 IG",45.9472873,14.548419279171842
18775,"ŠKALE 66D, 3320 VELENJE",46.3934977,15.1084114
18776,"MARKLJEVA ULICA 2, 8000 NOVO MESTO",45.83028445,15.155774434720694
18777,"VOJKOVA ULICA 8, 5280 IDRIJA",46.00523715,14.028226551337516
18778,"RIMSKA CESTA 176, 3311 ŠEMPETER V SAVINJSKI DOLINI",46.260265700000005,15.103208750000004
18779,"VISOKO 172, 4212 VISOKO",46.2690292,14.4260075
18780,"POD VRHOM 5, 2000 MARIBOR",46.56966035,15.665391102854002
18781,"NOVI TRG 6, 6230 POSTOJNA",45.7734857,14.2122154
18782,"OB STUDENCU 11A, 1260 LJUBLJANA - POLJE",46.05248235,14.596783449999998
18783,"DOLENJI NOVAKI 8A, 5282 CERKNO",46.1492599,14.0376319
18784,"ULICA PADLIH BORCEV 13, 5220 TOLMIN",46.1812977,13.7279388
18785,"KARLOVŠKA CESTA 19, 1000 LJUBLJANA",46.0427936,14.5143299
18786,"MAISTROV TRG 7, 4000 KRANJ",46.2409405,14.356742646687373
18787,"ŠTORJE 1B, 6210 SEŽANA",45.7359803,13.9244776
18788,"KOCJANOVA ULICA 14, 4000 KRANJ",46.2367516,14.34698962488531
18789,"PRVOMAJSKA ULICA 10, 1000 LJUBLJANA",46.0562928,14.5316443
18790,"DOLENJSKA CESTA 55, 1000 LJUBLJANA",46.034283,14.526336359931506
18791,"BOLFENŠKA ULICA 1, 2000 MARIBOR",46.544497750000005,15.633579481076922
18792,"ČOPOVA ULICA 9, 2310 SLOVENSKA BISTRICA",46.3916708,15.5708499
18793,"PLEČNIKOV TRG 1, 1000 LJUBLJANA",46.050315,14.502294
18794,"NA GRADU 9, 6258 PRESTRANEK",45.7326023,14.173312
18795,"GASILSKA CESTA 1, 1290 GROSUPLJE",45.952166250000005,14.661648231703126
18796,"MIREN 13, 5291 MIREN",45.8969522,13.608529072541304
18797,"FRANKOVO NASELJE 56, 4220 ŠKOFJA LOKA",46.16996115,14.331700749595363
18798,"VRBANSKA CESTA 3, 2000 MARIBOR",46.5619212,15.636703145602404
18799,"TRUBARJEVA CESTA 44, 8310 ŠENTJERNEJ",45.84742,15.337634750464025
18800,"OBRTNA CONA LOGATEC 7, 1370 LOGATEC",45.9150955,14.2359079
18801,"DONAČKA GORA 1, 3252 ROGATEC",46.2418415,15.71453878810121
18802,"TRG BORCEV NOB 12, 1431 DOL PRI HRASTNIKU",46.1414742,15.1160195
18803,"SELA PRI ŠMARJU 18, 1290 GROSUPLJE",45.9624352,14.6295665
18804,"SLOMŠKOVA ULICA 6, 3214 ZREČE",46.37010505000001,15.392239207537456
18805,"ULICA MILANA MAJCNA 12, 1000 LJUBLJANA",46.063728,14.4969989
18806,"MIKLAVŠKA CESTA 19, 2311 HOČE",46.5002066,15.6650942
18807,"VELIKI OTOK 44H, 6230 POSTOJNA",45.784428000000005,14.194212549999992
18808,"VILHARJEVA CESTA 55, 6250 ILIRSKA BISTRICA",45.57530645,14.22887
18809,"OBRTNA CONA UGAR 8, 1310 RIBNICA",45.7359476,14.7299557
18810,"BETNAVSKA CESTA 11, 2000 MARIBOR",46.5499329,15.6409519
18811,"NASELJE IVANA KRIVCA 33, 4280 KRANJSKA GORA",46.47604445,13.785779842126807
18812,"LJUBLJANSKA CESTA 7, 3000 CELJE",46.2313786,15.259557671135832
18813,"DEČKOVA CESTA 1, 3000 CELJE",46.2407957,15.2557799
18814,"GREGORČIČEVA ULICA 32, 5220 TOLMIN",46.1853216,13.7318267
18815,"RAFOLČE 26, 1225 LUKOVICA",46.1742293,14.6769102
18816,"ŠKRJANČE 7, 8233 MIRNA",45.9460472,15.0201559
18817,"TURJANCI 26, 9252 RADENCI",46.627131000000006,16.0623522
18818,"KANIŽARICA 42, 8340 ČRNOMELJ",45.5615007,15.1681341
18819,"PRIMŠTAL 30, 8210 TREBNJE",45.9180067,15.0345248
18820,"PRISTOVA 13, 3204 DOBRNA",46.3265962,15.2210859
18821,"STARI TRG 1, 1225 LUKOVICA",46.16956065,14.692072137793428
18822,"ADAMIČEVA CESTA 24B, 1290 GROSUPLJE",45.9565463,14.6596811
18823,"HAUSENBICHLERJEVA ULICA 9, 3310 ŽALEC",46.252574,15.1689242
18824,"SEIDLOVA CESTA 29, 8000 NOVO MESTO",45.8123263,15.173243
18825,"SELCA 175, 4227 SELCA",43.2950843,16.8486874
18826,"ZA LJUBNICO 58, 3333 LJUBNO OB SAVINJI",46.344313,14.8341434
18827,"TRŽAŠKA CESTA 43, 2000 MARIBOR",46.5278706,15.6502511754512
18828,"VOJKOVO NABREŽJE 4A, 6000 KOPER - CAPODISTRIA",45.5458166,13.7336885
18829,"KROMBERŠKA CESTA 1, 5000 NOVA GORICA",45.95796145,13.655626200972854
18830,"VUHRED 57, 2365 VUHRED",46.5952479,15.2343065
18831,"BREGINJ 16, 5223 BREGINJ",46.2781926,13.4153137
18832,"SENOŽETI 84, 1262 DOL PRI LJUBLJANI",46.0914462,14.7394251
18833,"ROZMANOVA ULICA 33, 8270 KRŠKO",45.9565947,15.500391043730245
18834,"JADRANSKA CESTA 60, 6280 ANKARAN - ANCARANO",45.57996445,13.73354696666667
18835,"MARIBORSKA CESTA 1, 2310 SLOVENSKA BISTRICA",46.3962024,15.5785291
18836,"ULICA 9. SEPTEMBRA 97, 5290 ŠEMPETER PRI GORICI",45.9137334,13.636275094424292
18837,"CESTA NA LENIVEC 45, 6210 SEŽANA",45.70866325,13.853659515067797
18838,"CESTA V PREGAVOR 5, 6310 IZOLA - ISOLA",45.528965850000006,13.666991678745198
18839,"BRODARSKA ULICA 15, 1270 LITIJA",46.0586258,14.835025
18840,"CANKARJEVA CESTA 5, 1000 LJUBLJANA",46.0525233,14.5024506
18841,"KAPLJA VAS 18, 8295 TRŽIŠČE",45.9619014,15.1834166
18842,"MEŽA 154, 2370 DRAVOGRAD",46.5857273,15.0239683
18843,"ŠARANOVIČEVA CESTA 31A, 1230 DOMŽALE",46.1476851,14.6073723
18844,"CESTA 4. JULIJA 85, 8270 KRŠKO",45.9556143,15.4985962
